text,label
"Админы VA часто не пропускают посты тупо по причине «Не хочу», контролируют каждое слово. Предлагаю создать новый канал, где будет свобода слова",NORMAL
"подскажите, если карточка жусан просрачивается в июле, то я могу ей пользоваться в июле? на нее поступит стипендия?",NORMAL
"кринжовее грубых старшекурсников и крокодила в нуко28 это только Виталий который ставит все время неуместные реакции на сообщения и отправляет все время один и тот же смайлик котенка, prove me wrong, без один если грубо прозвучало, но меня уже бесят твои реакции на сообщения, не смогла не написать об этом ????????????",OFFENSIVE
"Один фиг Вы потом тарологи, нумерологи , счастливые мамы 3 ангелочков, или риэлторы. Я уже не верю в НУ.

Это кто у нас тарологи в НУ что про вас в трэдс пишут?",OFFENSIVE
"Есть два вида феминизма. 
1. Эгалитарный – за равенство, в т.ч. за службу женщин в армии. 
2. Партизанский – за привилегии женщин и угнетение мужчин. Таких сейчас большинство. Но т.к. звучит это не очень, они часто маскируются под первых и всячески отрицают, что хотят угнетать мужчин. Мол мы за женские права, а мужчины пускай сами за свои права борются, как бы забывая, что неравные права это и есть дискриминация.",HATE_SPEECH
"I am a queer Gay refugee originally from Uganda. Today, I live in Juba Town, South Sudan, where I lead and represent a group of over 850 LGBTQ+ refugees each one a survivor of unimaginable pain, persecution, and abandonment.

In Uganda, being queer is treated as a crime punishable by life imprisonment or even death. I grew up hiding who I was, terrified every day of being discovered, outed, or killed. In 2019, after facing repeated threats and brutal attacks, I fled for my life to Kenya and found refuge in Kakuma Refugee Camp. But Kakuma, meant to be a place of safety, became another place of horror. Queer refugees there are routinely attacked, denied medical care, and forced to live in fear and isolation. I witnessed and experienced the kind of suffering no human being should endure.

Still, I chose to become a voice for those who had been silenced. I spoke out. I advocated. But speaking out made me a target again. When threats escalated, I relocated with other LGBTQ+ refugees to Gorom Refugee Camp in South Sudan hoping, once again, for safety. But there was no peace waiting for us. South Sudan is a country in the middle of a violent civil war and one of the most dangerous places on earth for queer people. Here, being LGBTQ+ is criminalized, and punishment can mean life imprisonment or death.

Recently, the South Sudanese government forced us out of Gorom camp altogether, claiming they could no longer guarantee our safety. Since then, we have been living in Juba Town a bustling city where queer people are especially vulnerable. The Islamic fundamentalist communities here are deeply hostile toward us. Many of our members are forced to sleep on the streets. Some are sick with malaria, typhoid, untreated infections, and HIV/AIDS, and have no access to doctors, hospitals, or even basic medicines. Others are starving. We are barely surviving.

Our members include children, trans women, gay men, lesbians, and intersex people. Some have been raped. Some have died from preventable illnesses. Some have never had a safe place to call home. The heat reaches over 45°C (113°F), and we shelter under torn plastic sheets or unfinished buildings. There is no protection from the elements, no food security, and no medical care. The recent ban on U.S. funding to programs that support LGBTQ+ refugees has only deepened the crisis. Those of us who were in line for resettlement are now stuck, forgotten, and at risk every day.

Despite all of this, we continue to fight for survival. We still believe in our right to live, to love, to be free. I share my story not just for me, but for the hundreds of queer souls I represent each one carrying trauma, and yet still holding on to hope.

We urgently need your help.

If you want to support us or learn more about our ongoing struggle, please follow the links below. Every act of solidarity counts. Even $20 can provide a month of shelter for one person. Together, we can save lives.

Donate here: ⬇️

???? https://www.gofundme.com/f/survival-funds-for-lgbtq-kakuma-refugees?utm_campaign=fp_sharesheet&utm_medium=customer&utm_source=copy_link&lang=en_US

Website link

 https://lgbtqrefugeessudan.squarespace.com


With love and hope,

Augustine kayemba 

Queer ???? ????️‍⚧️ ???? Refugee & Representative of LGBTQ+ Refugees in East Africa",NORMAL
"С каких пор DN перестал продавать сигареты и алкоголь если меньше 21? Раньше святая святых была где вход доступен был любому, а теперь обычный магазин",NORMAL
"Fwb

М, 22, свободная квартира.
Девушки, кто хочет хорошо провести время, пишите mndk1255@gmail.com
Все детали обсудим в переписке",OFFENSIVE
"Why do i have to wait 8 FUCJING YEARS for comments to pull up under someone’s tg channel?

It’s been like more than year since i have this problem.",OFFENSIVE
эт че за канал,NORMAL
"сегодня в ну был одна девушка в юбке, отзовись",NORMAL
"@kadirzhan

https://www.instagram.com/reel/DKsOLQIoIFG/?utm_source=ig_web_copy_link",NORMAL
Наконец-то принимают закон о запрете никаба. Теперь я и многие другие будем чувствовать себя безопаснее,NORMAL
у кого можно оставить холодильник и некоторые вещи до фолл семестра? за плату,NORMAL
"I am sick of trying
Tired of crying
Yes I am smiling
But in Mob I'm Psyching",NORMAL
"смешно от фанатиков когда они говорят 'ну, полуголые же ходят, им не запрещают'. Вот я ни разу не видела полуголых людей. Для них это люди в топиках и в шортах? Люди в платьях где видны руки и ноги? Тогда нужно пересмотреть что значит само слово'полуголые'

Ладно, говорили б это про людей в купальниках. Но на улице я их не вижу. Есть ли смысл приводить 'полуголых' людей как аргумент когда их намноооого меньше в кз чем прикрытых? особенно когда споры касается никабов",NORMAL
Узнал про Алгоритм Флойда и подкмал о Джордж Флойде,NORMAL
"мне плохо...

не скучайте",NORMAL
Поддержите ли активную милитаризацию Казахстана для отражения потенциальной агрессии стран OTAN?,NORMAL
"Как вы относитесь к видео блогеру под ником skabrezlost', который ведет свою стримерскую деятельность на хостинговой платформе Ютуб?",NORMAL
Even at my Lois,NORMAL
Табуретка обыграй меня в теннисе ????,OFFENSIVE
Feminists soon be protesting against period cramps I am fr,HATE_SPEECH
"[Not rage bait. Just venting, сорри за частично плохие взгляды и манеру письма]

Я блять терпеть не могу мягких, inauthentic bitch asses. If u hate me my niga just said that, хватит игнорить в чате when getting confronted и избегать/вести себя будто ничего не произошло в реальной жизни, вместо того чтобы communicate ur concerns как взрослый человек. Holding grudges and not telling them directly, когда (не агрессивно и politely) спрашиваешь про что то just makes me want to beat the shit out od you, особенно когда чел 170см и маленький. Something about being weak,soft,submissive, and annoying just makes me want to beat the shit out of you and make you lay on the ground while crying. Руки буквально чешутся при виде таких людей
Ps i never bullied anyone, это просто intrusive thoughts",OFFENSIVE
админ че ты не запостил мой пост про in mob I am psyching,NORMAL
"В 18+ пж

Я парень и попробовал минет. Было прикольно, но челюсть оказывается быстро устает. Впринципе понрав",NORMAL
Нахуй жена Алиева давала лекции у нас? Какой же позор,OFFENSIVE
"Every thing negative thing Western countries are known for is always some kind of sinister shit like ruthless genocide, greed of capitalists putting millions in danger, and every Soviet/communist negative thing after 1950 just sounds like a sick joke like, huge fucking famine because we killed sparrows or ruined agriculture sector because guy from Ryazan decided to overslaughter the cattle to overachieve meat production quota",OFFENSIVE
"Этот пост посвящается ишакам которые с*ка сьели мой кетчуп. Я вас если қ*тақбасов найду, оңбайсыңдар. Бастарыңды жарам нах*й. Тамақ болса түсінер едім, мұқтаж адамдар болар но блэ неге кетчуп с*ка! Мен оны тек бір рет қолданып үлгердім.",OFFENSIVE
"если детей оставляют отцу после развода, пусть отец компенсирует матери стоимость суррогатного материнского.",NORMAL
"https://sun9-59.userapi.com/s/v1/if2/OTm1SbkqD8H_xP0KoYmGHlwZKiBXYmPMkODCYCVfOyBlzEQOeTZrQSlZChTlo3-sqi6HfZhwTML0xwyzitHK_fvY.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x358,489x365&from=bu&cs=489x0

Почему этот чел со странными извращениями сидит в чатах с абитуриентками, подкатывает к ним, выкладывает странный контент? Он еще однажды говорил 'ножки аитушницы самое лучшее что было в мире'. Какой-то странный скуф.",OFFENSIVE
почему так много реклам в ВА стало?,NORMAL
"читать тумбу оказывается так приятно, осознаешь что у тебя не все так плохо. И в целом, понимаешь что у каждого какие то маои проблемы, что не ты один такой жалкий, which is somehow comforting",NORMAL
Щит постер который байтит на посты убери руки от клавиатуры,OFFENSIVE
"Есть кто хочет купить онлайн курс пдд со скидкой? В конце выдается сертификат, тесты те же. Оставьте плюсик, я вам напишу)",NORMAL
"Хватит здесь жаловаться на детей. Дайте им пизды, люлей. Брух, если бы у меня была летка я бы их терроризировал",OFFENSIVE
"Бля сам неопытный, пытаюсь найти fwb, каждая кандидатка с багажом опыта. Базару нет секс сексом, но хочется свой в-кард потерять с человеком для которого это тоже что то значит будет, а не просто ветер",OFFENSIVE
А так разве по дейдарбеку за километр не видно что он конч какой то?,OFFENSIVE
"Fwb 18+

19M, 16
have an apartment 
seek lady who wants to gain experience together:
bletoq@proton.me",OFFENSIVE
"Когда видите аккаунт кпопершы, начинайте с 40кг, n - количество кпоп аватарок. Ее вес 40+10n кг.",OFFENSIVE
"после подписания закона о запрете одежды, закрывающей лицо, с сегодняшнего дня запрещены никабы бурки и абайи",NORMAL
"Ну что, теперь законом запретили лицо прикрывать. Вопрос, радикалы, что с лицом?",OFFENSIVE
"Корнер портит себе репутацию на экономии салфеток. Одной салфетки не достаточно же, хотя бы 2 хватит. 

(Повторка)",NORMAL
"Fwb 18+
M20, 180cm 
I have a nice muscular body and pretty face, and some experience. Looking for a girl to have FwB/ONS. Everything will be comfidential, with respect of all boundaries. 
Text me if u wanna have some quality time together)
anywhere.anytime.2828@gmail.com",NORMAL
genuinely fuck DSS bro. instead of posting about planning a relocation for 2 entire blocks they post fucking meme of the day submissions. go fuck yourselfs. absolute rat behavior of sending it at the end of their workday so that nobody could come and complain,OFFENSIVE
Нам срочно нужен деанон faiter plean !,NORMAL
"Админ, хватит закидывать FWB сообщения в 18+ канал. Угарные посты про пердежи и Ураны закапываются ноунейнами ищущами непотребства.",OFFENSIVE
"is sex overrated? i just made love with one girl who i know for like 3 weeks, her body is beautiful and face is cute, she’s gorgeous and all that, but i was expecting something bigger than just mechanical movements of my hips. i could just goon and be happier with it, without all this aftercare bullshit. it lasted for like 1,5 hours overall, and honestly i got tired after first 30 mins both mentally and physically. i’ve had sex with other girls and it was all the same. i didn’t feel satisfied even tho i came in the end. guys write down ur thoughts",OFFENSIVE
"Hi, I'm a miserable person and the only way I use to cope with my dissapointing lifestyle is to blame the opposite gender and make them liable for every shit that happens in my life. I love gender wars, they make me believe that I'm not responsible for the life I've built by choosing hedonistic and short-time actions. Moreover, I produce nothing, but should consume everything",OFFENSIVE
"You have a shit life. 

Please choose THREE the most relatable ways to cope with it:

1. Rage baiting
2. Lust and infidelity 
3. Trolling and fouling
4. Wrath and permissiveness 
5. Gender wars
6. Isoterics and magic
7. Over consumption
8. Fanatism and hyperfixion 
9. Depression and frustration
10. Laziness and parasitism
11. Toxicity and aggression
12. Body shaming 
13. Substitution of concepts 
14. Addictions
15. Blaming yourself 
16. Arrogance and hypocrisy
17. Ingratitude and forcing
18. Double standards
19. Simping and self-hatred
20. Rudeness and disrespect 
21. Deceiving and jealousy",OFFENSIVE
"I'm a feminist and I'm strong and independent to do anything I want. Yet, I blame men for having a shitty life, even though I've done nothing to improve my life",OFFENSIVE
"Yeah, I support LGTBQ+ and body positivism, but it's all relevant until you shame me for being a hoe. From that moment I will offend you by calling you gay and promote same sex dating specifically for you. Don't date women, date men. Did I forgot to mention that you're shorter than 6 foot? Anyways, it all matters, but my cellulite and small chest do not. I'm 10 out of 10 the way I am. I also must say that your face doesn't reminisce of an unnatural K-pop Idol face that underwent 5+ plastic surgeries which only means that you're ugly. Btw, I'm still high value and not a femcel, because of desperate men that simp to anyone and ready to fuck anyone, including a sheep, a goat or a hoe just like me",OFFENSIVE
"Прямо перед глазами удалили пост, а за что? Чел фактит",NORMAL
"Remember this. All girls are bi. You just need to find out if she is bipolar, bilingual, bisexual or just a bitch.",OFFENSIVE
"Fwb 18+

M
Looking for a woman to get pleasure together
tg:kulmake",NORMAL
"Иногда у меня создаётся ощущение будто я работаю овертайм, хотя работаю не больше 7 часов в день 5 дней в неделю. 

Спасибо за это родителям. Мало того что на работе устаешь достаточно и сил ни на что нет, так ещё и они ставят себе задачу устроить скандал из нихуя и выебать тебе мозги в конце дня.",OFFENSIVE
"Почему все критикуют Россию в вопросе с азербайджанцами? я сам лично прожил в РФ два года, причем в разных городах, азеры и армяшки реально ведут себя там как хозяева 99% мафии и бадитизма и мафии это азеры, их там все недолюбливают начиная от русских до чеченцев, и да я с юга Кз там тоже азеры заправляли всем бандитизмом",HATE_SPEECH
"I don't trust people that turn hyper-Muslim out of nowhere, like you definitely did something terrible and the guilt is eating you alive",OFFENSIVE
Дети из лагеря: https://www.instagram.com/reel/DLlxEseu2o4/?igsh=bWIyYnVsOGN2ZGt1,NORMAL
"https://t.me/c/1660754858/39176

Можно написать местным педофилам про детей в унике и про опен кампус",API_FAILURE
"Продам БУ телефон Samsung a21s  имеются трещины на экране,всё  остальное работает, вполне можно пользоваться, телефон не краден могу заверить любыми документами.
Цена:10.000тг 
Возможен минимальный торг 
Пишите в тг 
@baggoowix",NORMAL
"Э чо там чо там, Великое Переселение Народов в общаге из за того что у кого то тараканы в очке.
Зато с сары бала подселили.
Менің қотағым үлкен ебаааа.
Делай Ваня, мен өте жаман балааа, дзәт дзәт",OFFENSIVE
"Джиги надо facemash female edition сделать. А то я прям слепой, и некоторым спектром аутизма. Них*ра не понимаю про стандарты красоты. Ну кроме того случая если при оптимизаций модели девушки будет точнее как сфера а не как прямоугольник. Это же надо быть п*здец жи... чтоб 5% ошибка обьема была когда человека берут мячиком. Даже в моделирование коров это считается грубой ошибкой.",OFFENSIVE
"Бляяя че за хуйня
На улице дохуя баков, но эти дети спецом бросают куда попало
Суки вызывают отвращение",OFFENSIVE
"Этим детям не стыдно??
Кресла на место поставить, мусор за собой убрать, и это еще начало списка
Техничка за ними убирает
Как не быть после этого child free",OFFENSIVE
Lukewarm take: and Tumba srach is just a one big goomba fallacy,NORMAL
Адамус хватит нюдсы скидывать))) закрой лицо цветочком,OFFENSIVE
"Так хочется высокую должность в госслужбе, чтобы ментам пидаразам в рот давать. Вообще охуели",OFFENSIVE
"Было свидание. В целом все ок пока она не начала лить про своих бывших. Сказал надо в туалет и сьебался. Нет, самое ужасно не то что она говорила про бывших. Самое ужасное то что я забыл оплатить свою долю. Ну и п*х, все ради баланса вселенной. Сколько девушек не платят за свидание. Чем я хуже? ПОТОМУ ЧТО Я МУЖЧИНА! А это не слышиться как сексизм? Крч, так я себя успокаиваю. Но то что телефон каждый раз уведомляет это плохо ;(",OFFENSIVE
можете в тумбу jpg. скинут слива mrs. honest-та? Не смог найти ее сливы.,NORMAL
"My preferences on girls: супер модель с 99.99% симметрии лица or b list actress. Все кто не имеют такое пжлст не мешайтесь и не пишите если вам не относиться! ВСЕ МЫ ИМЕЕМ ПРАВА имеет предпочтение так вот. Не жирная, имела тело как у k pop айдолов(не как у Jeongyeon из Twice). Мода под тренд но не от феминисток которых если как сферу взять аэродинамака не поменяется. Следующие знание: на самом деле п*х главное чтоб могла приготовить мишленновски обед. Ростом ниже меня на 10 см а то it is gay to date girl taller than you. Зарабатывала миллион+инфляцию долларов как минимум. Ладно пожалею, 500К долларов ежемесячна. Чтоб она ревновала но разрешала иметь side chicks. Чтоб моя теща была как Salma Hayek и разведена. Я хз что добавить, думаю I am down to earth person и если женщина не можеть восполнить эти требования то она не ЖЕНЩИНА! Этот пост только для НАСТОЯЩИХ ЖЕНЩИН! (админ запост пж)",OFFENSIVE
"Fuck everything. From outside perspective I'm just talking to her, not nervous, just chill, but I'm fucking imploding from inside under the pressure of the entire spectre of emotions. Fuck love, fuck this shit, I wanna kms. I'm tired, boss.",OFFENSIVE
"Почему девушки в интернете такие смелые, с острым языком, а в ирл строятся по моему первому слову?",NORMAL
"как же заебали эти детские лагеря, вообще проходной двор.",OFFENSIVE
"почему в тумбе все такие ранимые и жалуются постоянно, лол типа нафиг туда писать если не ожидаешь что тебе могут написать критику в ответ",OFFENSIVE
Как меня заебал этот чекаут,OFFENSIVE
"18+ fwb

190/81 
21, Looking for a girl
Cuddles, fwb/ons 
Confidential
Ig: xxbjclet",NORMAL
"То что я постоянно ухожу куда то без предупреждение в час ночи не означает что я изменяю тебе и все женщины ш-общительные. Ну да, именно я тебе изменил... НО!",OFFENSIVE
"https://t.me/c/1660754858/39273 комментарий

Ты уже в университете учишься, а мысли формулировать адекватно до сих пор не научился. Закрытый, анти-социальный, раз идешь анонимно делиться своими мыслями в ВА, где абсолютно каждому на тебя и твои идеи наплевать, и твой пост пролистывается за три секунды - и ты это прекрасно знаешь сам. Может, тебе пересмотреть себя, свою жизнь, ценности, приоритеты?",OFFENSIVE
Isekai fans are f*cking losers. Change my mind.(if admin wont post I will know what person he is),OFFENSIVE
"Мужики НУ, вступайте в истинно мужчино мужской чат в истории мужчин универа в NU Gentles!!!!!

https://t.me/+CDtrXYmeYi5iNjNi",NORMAL
"https://t.me/c/1881776823/143011?thread=142991  комментарий))

ты настолько тупой и reading comprehension у тебя на нуле, что даже понять не можешь высер автора и бежишь защищать свой мейджор))) 

бля, ну и во вторых, научитесь за себя говорить и жить СВОЮ жизнь, а не сидеть от делать нехер причислять себя к какой либо группе и потом ныть, потому что ты чьи-то обсеры (что на самом деле просто проекция и восприятие этого человека на эту группу, not a reflection of this group/subject at hanf) воспринимаешь на свой счет и обижаешься. никому вы нахуй не сдались, чем раньше это поймете, тем лучше для вас самих же. ей-богу, отличаетесь только физической комплекцией от бородатых петухов, которые плечами махают при ходьбе и пиздят что их бортанули",OFFENSIVE
"Ребят, хочу сообщить, что канал с понедельника переезжает в госмессенжер Max.

Max — это цифровая платформа, которую планируют развивать в VK на базе одноименного мессенджера. В дальнейшем компании смогут создавать свои мини-приложения на базе Max Bot API — например, финансовые сервисы, онлайн-магазины, меню для ресторанов, сервисы поддержки и т. п.

У нового мессенджера удобный интерфейс, отличная синхронизация с Госуслугами, всё работает без лагов, но, конечно, самое главное то, что Max - это наша отечественная разработка! А это гарантия надежности и невозможности утечки наших с вами персональных данных.

Согласитесь, здорово - не зависеть от зарубежных разработчиков!

(Текст не редактировать, информацию в скобках - удалить. Оплата по ранее указанными реквизитам в размере 15 рублей поступит после публикации)",NORMAL
che za daun eto napisal,OFFENSIVE
"Как это работает, я предлагаю пост и потом кто-то выбирает и выкладывает?",NORMAL
"сделайте так чтобы в адмишнс выбирали людей только high mtn, я не хочу видеть ltn subhumanов",HATE_SPEECH
"Фу, блин. Откуда у мужчин берется чувство вседозволенности, почему позволяют себе творить дичь.",OFFENSIVE
Имплицитный heightshaming парней уже заебал,OFFENSIVE
"Sometimes you just need a sex partner
Not a relationship...

Inst: @tyzdyq

M looking for F",NORMAL
"Тумбы не будет в раю, поэтому потрать как можно больше времени на нее в реальной жизни.

Иди напиши очередной рейджбайт. 
Напиши о том, какой Асылжан экон 2 курс высокий красавчик.
Напиши полнейшую кринжатина.
Напиши тупой вопрос сюда. 
Напиши охеренный пост, чтобы админ его не запостил.
Давай, тебе скоро умирать, скорее всего через 50-90 лет. 
Трать время с умом",OFFENSIVE
"Я не виноват, что я такой уж ахуенный и идеальный, что ты до сих пор обо мне думаешь даже спустя пару лет после расставания. Я виноват в том, что был неуверенный в себе и имел низкую самооценку, тем самым позволив тебе узнать какого же это встречаться с пиздатым парнем. Прости",OFFENSIVE
"Не имей сто друзей а имей сто альтернативных методов времяпрепровождения, заглушающих чувство одиночества и создающих иллюзию того, что ты вполне самодостаточен, а сублимируешь ты не от отчаяния, а потому что это твоё личное волевое решение",NORMAL
"Перваши, заранее идите наху со своими тупыми вопросами",OFFENSIVE
"FWB 18+

М 180см+ 100кг+
Ищу альтушку/тянку полторашку

Вечерами будем мило смотреть аниме/фильмы/сериалы. Кушать кушанья под фильмец.

Ночами будешь чувствовать себя беспомощной маленькой девочкой/куколкой.

Анонимно/конфиденциально/уважительно/Безопасно
@Kreeper_2004",OFFENSIVE
"Fwb 18+

M22, 

Looking for F. Wanna try fwb and can guarantee complete confidentiality and anonymity. Have an apartment, but can come to dorm)

Dm me:
bits_lyres.0y@icloud.com",NORMAL
90% of disputes can be solved by a good punch in the face.,OFFENSIVE
100 women vs 1 responsibility,NORMAL
Is it alright if I good everynight before going to sleep?,NORMAL
Че за дорожка? В чем отличие дорожки от стипендии?,NORMAL
Bike rental заебал спамить так часто,OFFENSIVE
Какие требование чтобы задеклейрить майнор в кс для втораша матем (151 и 152 закрыты),NORMAL
"вступайте, классные обсуждения происходят: https://t.me/joinchat/ChcIA-dbtG0zYzhh",NORMAL
"Мирасхан, я хочу твою подружку",OFFENSIVE
"FWB 18+

M27
Almaty/Astana
BFE/GFE ????????
Без драмы, только кайф
Пиши: richboy00@proton.me",NORMAL
Hey you... big star... Tell me... When it's over... cloud...,NORMAL
"Кто нибудь знает парня из фаунда Нуртолеу?
Он меня бросил????",NORMAL
"Мирасхан Т, познакомь меня со своей красивой подружкой",NORMAL
да вы ахуели,OFFENSIVE
"Мирасхан Т., я схожу с ума по твоей подруге. Пожалуйста, дай знать, если ты готов нас познакомить",NORMAL
"Poll:
What’s better
Man with high body count 
Woman with high body count",NORMAL
"In my rizzless dreams..... 
I see that gyatt..... 
Skibidi Toilet
You promised you'd fanum tax me there one day.
But you never did.
Well, I'm in Ohio now, 
In our special goon cave.
Edging for you.....",OFFENSIVE
"50% феминистских тейков = просить что-то бесплатно или со скидкой потому что она женщина. пример: princess treatment, недавний пост про месяки и качалку, различные квоты, 'мужчина должен' и тд.
остальные 50% феминистских тейков = пожалуйста дайте мне безнаказанно убить своего невинного нерожденного ребенка потому что я ебалась без гандона с кем попало 

феминисткий аршумент когда указываешь им на то, что они думают точно так же как фанаты эндрю тейта, но у каждой идеологий виноват другой гендер во всех проблемах мира: это другое (моё мнение мейнстрим, а их - нет).

где я не прав? и да я инцел лох гей женоненависткник меня никто не любит и всё тп, но аргументы будут?

админ пропусти нормально же написал",OFFENSIVE
"im not tryna ruin your fun
your just a little bit late",NORMAL
"FWB 18+

Astana????
Male, 23, 185, 80. Looking for chill girl. To start chatting cyber_ops@mail.ru",NORMAL
почему как не зайдешь в VA последний пост всегда реклама. почему так много то,NORMAL
"Shout out to my left handed gang for being a minority nobody gives a single shit about.

What? You are more likely to die because you operate things made for right handed individuals? Wa wa, cry about it. Yeah, that's left handed problem for not using Right, correct hand. Its easy, just learn to use right hand and we chill. Oh yeah, how about you just stop being fat or stop fucking people of your gender? But noooo, they are a minority, we must take their rights into our consideration.

You might say: 'chill, it does not affect you in any way, so why bother?' Bitch, were you even been in those halls in our Uni with those cute little tables from seat? Yeah, they are cool. And on the RIGHT side for fuck's sake. Not even a single row for left handed people, cause WE DON'T GIVE A FUCK. And those chairs with in-built tables. They actually suck even if I was right handed, but I really felt discriminated seating on this, knowing fully well people don't buy even a single set on the left side.",OFFENSIVE
"Блять, в жопу ваш тестестерон. Буквально. Я из этих волос уже косички могу сплетать. Нихуя он вам не даст, займитесь уже нормальным делом и хватит искать панацею от всех ваших проблем",OFFENSIVE
"Как думаете, девочки в возрасте 5-10 лет сами решили покрыться и понимают смысл всего? 
Опрос без крокодила
Варианты:
Да, они понимают и принимают сами
Нет, (фанатик) родители навязали и заставили носить",NORMAL
"Какая новая часть резика лучшая?

RE2 Remake
RE3 Remake
RE4 Remake
RE7 BioHazard
RE8 Village",NORMAL
"Бля, как же яйца потеют",OFFENSIVE
"Пошел нахуй, Селим",OFFENSIVE
го хейтить селима,OFFENSIVE
Селим и Улан как пиявки на теле НУшного комьюнити. Раздавите их и всем будет жить лучше,OFFENSIVE
Что приятнее: у**** Селима или пасснуть калк 2?,OFFENSIVE
"Селим, ты меня бесишь! Зачем ты остался в НУ?",OFFENSIVE
"burk, you are so funny and cute, please dont go bald",NORMAL
No Marlon does not mog clavicular. Clavicular being white puts him well ahead of Marlon. Coloring matters so much more than tiktokcels admit. What's funny is how tiktok niggas are in BP and can't tolerate a little bit of racism.,HATE_SPEECH
"Почему не пропускаете мои посты? Мирасхан Т, познакомь меня со своей красивой подругой пожалуйста, отзовись в коммы если готов",NORMAL
"If you fall in love with random uzbek who gives you arbuz po dechevke, it means that you have low budget",OFFENSIVE
я хочу чтобы ты отъебался от меня,OFFENSIVE
"ищу девушку (моложе 25 лет)  для секса без обязательств. анонимно 100%, готов оплачивать твои хотелки, мне 27, Астанчан, рост 185, вес 82, жду тебя в 
телеграмм: @guhgtggy",OFFENSIVE
"From now on, I'll choose a random student and post about them every day for the next month.",NORMAL
"Me using accutane to farm 'it' mutant child before hitting pregnancy. So, I can afford not to have a J*b and bet for money on tiktok",OFFENSIVE
"Мне так жаль, что я не родился девушкой, потому что, я никогда не смогу:
1. Будучи бабушкой кататься в 6:30 часов утра на 51 автобусе до конечки
2. Воровать деньги у своих детей под предлогом 'на хранение', которые им подарили на ДР
3. Выращивать сыну-корзину, но при этом возмущаться с таких же парней, когда это не мой сын 
4. Наводить мейк ап целых 15-30 минут до выхода на улицу для себя.
5. Винить в своем лузерстве мужланов, фу мужчинки, бе бе иууу
5.",OFFENSIVE
"не надо меня учить что такое “светское государство”, я поэтому говорю “НЕ исламская страна”",NORMAL
"арабкулы, вы себя слышите? то есть всемогущий, всезнающий бог слышит только когда ты молишься в сторону мекки и понимает только когда ты молишься на арабском? из вас арабы сделали рабов, а вы только рады под ними ходить

админ не будь ссыклом и пропусти",OFFENSIVE
"'Men are humans too'

Please one cup of attention from men, I'm so pick me, guys, please stop breaking into my door, I'm so alone, I wish there was someone for me, SYBAU U QUEEN OF PICK ME",OFFENSIVE
"why would you believe in a god that is trying to make you moral by motivating you using 72 virgins and threatening you with eternal suffering in hell? cant you be a moral person without this foolish idea? how can someone believe in a religion where heaven is promised even to rapists and murderers as long as they acknowledge god and give him a few prayers? this is idiotic...
and like, this all moral and kind god is promising his male followers literal virgin slaves? OK!?!?! is he thinking about how those girls and women feel being forced into a relationship with that man? that man could literally be a rapist, who gets to rape even more women in heaven, because what? he started believing in god and prayed? nice stuff, very convenient for him id say",OFFENSIVE
"fwb 18+

Ищу приятную девушку для fwb и общения. (dorm)
M, 21yo, 175/65
Остальное в лс

inst: dojivem_do_utra",NORMAL
Даниал Сарсенғали — жирный ублюдок,OFFENSIVE
"All these mfs yapping about discrimination towards men and especially women.What have you done to affect it?

More yapping?",OFFENSIVE
Whats the male version of a torta?,NORMAL
"Я 2 месяца стажировался в одном стартапе, и так вышло что я не занимался прямыми обязанностями которые были прописаны в контракте (так выходит часто в стартапе) и мне в итоге дали оффер. Я наверное прямыми обязанностями занимался только в первый месяц. Потом я ушел вообще в другую отрасль. Теперь мне дают оффер, но вот тем кто занимался другими делами (те дела которые мы и должны делать) им не всем дали. Я не совсем понял этот мув. Я теперь вообще хз что я буду делать тут",NORMAL
"Ons/fwb male 18+
Looking for female
180/70
Constant medical records
Hotels/aparts
telegram: @muthaphacker",OFFENSIVE
"https://t.me/nutumba/39948
So true for azusa and nureke or something except he is the stupid one",OFFENSIVE
Можете пожалуйста просто зарегаться на сайте https://aivi-ai.it.com/ мне нужны юзеры???????????? пройдите регистрацию главное,NORMAL
My uni is like my girlfriend. I stopped liking it when it turned 15.,NORMAL
"Сіктім мына лагерьдің балдарын, вожатыйларымен қосып!",OFFENSIVE
"https://t.me/c/1894159671/225709
Админ ты постишь это, но не мои щитпосты ??? XD",NORMAL
"парни меньше 170, станьте фембоями вам все равно женской любви не достанется а парням глазу приятно будет ????",OFFENSIVE
Нормально что я хочу дать по ебалу тем кто пишет 'ну моя ♥️❤️????????????????????????'?,OFFENSIVE
Make up be saving most of you,NORMAL
"Пост с красивой тянкой которая ищет футфетишиста не настоящий, мне никто не написал 1000 хуев в жопу автору(ше) поста???",OFFENSIVE
"FwB 18+
M20, 180 cm
I have a muscular body, handsome face, and a little experience. 100% confidential. Looking for a female. 

Text me, if u wanna have some quality time together:
h85208013@gmail.com",NORMAL
"18+ fwb (админ добавь пост туда)

Ищу симпатичную девушку для fwb и провождение времени вместе (21, 175/65)

inst: dojivem_do_utra
можем обсудить детали в лс",NORMAL
Поддержите ли включение Каракалпакстанской пустыни в состав Казахстана?,NORMAL
Дормдағы пиздюктарда отбой деген тема жоқ па? Қотағыма он бір жарымда шулап жүр,OFFENSIVE
"не думали,что это машина брата?",NORMAL
"Парни, -1см от 4лена но +7см к росту. Согласны?

Да
Нет
кроко",NORMAL
YURIIIIIIIII,NORMAL
